2021-09-02T17:28:08.262+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:09.267+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:10.275+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:10.313+09:00,Jaehwa,Action,Clear Tracking Log,,,,,-1,-1,
2021-09-02T17:28:11.284+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:12.297+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:13.309+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:14.321+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:15.334+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:16.344+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,2,0,Default task
2021-09-02T17:28:17.349+09:00,Jaehwa,IdeState,Inactive,,,,,-1,-1,
2021-09-02T17:28:18.355+09:00,Jaehwa,IdeState,Inactive,,,,,-1,-1,
2021-09-02T17:28:19.364+09:00,Jaehwa,IdeState,Inactive,,,,,-1,-1,
2021-09-02T17:28:20.375+09:00,Jaehwa,IdeState,Inactive,,,,,-1,-1,
2021-09-02T17:28:21.390+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:22.406+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:23.407+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:24.013+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:24.109+09:00,Jaehwa,KeyEvent,72:72:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:24.302+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,14,Default task
2021-09-02T17:28:24.404+09:00,Jaehwa,KeyEvent,101:69:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,14,Default task
2021-09-02T17:28:24.442+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,15,Default task
2021-09-02T17:28:24.485+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,15,Default task
2021-09-02T17:28:24.647+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,16,Default task
2021-09-02T17:28:25.169+09:00,Jaehwa,KeyEvent,111:79:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,17,Default task
2021-09-02T17:28:25.457+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,18,Default task
2021-09-02T17:28:26.157+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,18,Default task
2021-09-02T17:28:26.300+09:00,Jaehwa,KeyEvent,87:87:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,18,Default task
2021-09-02T17:28:26.435+09:00,Jaehwa,KeyEvent,79:79:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,19,Default task
2021-09-02T17:28:26.469+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,20,Default task
2021-09-02T17:28:26.968+09:00,Jaehwa,Action,EditorBackSpace,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,20,Default task
2021-09-02T17:28:26.993+09:00,Jaehwa,KeyEvent,8:8:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,19,Default task
2021-09-02T17:28:26.996+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,19,Default task
2021-09-02T17:28:27.197+09:00,Jaehwa,KeyEvent,111:79:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,19,Default task
2021-09-02T17:28:27.321+09:00,Jaehwa,KeyEvent,114:82:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,20,Default task
2021-09-02T17:28:27.480+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,21,Default task
2021-09-02T17:28:27.568+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,21,Default task
2021-09-02T17:28:27.696+09:00,Jaehwa,KeyEvent,100:68:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,22,Default task
2021-09-02T17:28:28.487+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,0,23,Default task
2021-09-02T17:28:29.491+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:30.507+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:31.522+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:32.525+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:33.539+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:34.548+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:35.564+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:36.576+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:36.877+09:00,Jaehwa,Action,RenameFile,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:37.580+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:38.591+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:39.602+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:40.013+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:40.135+09:00,Jaehwa,KeyEvent,72:72:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:40.217+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:40.615+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:40.642+09:00,Jaehwa,KeyEvent,101:69:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.064+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.189+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.369+09:00,Jaehwa,KeyEvent,111:79:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.575+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.627+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:41.880+09:00,Jaehwa,KeyEvent,87:87:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.226+09:00,Jaehwa,KeyEvent,79:79:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.336+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.636+09:00,Jaehwa,Action,EditorBackSpace,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.641+09:00,Jaehwa,KeyEvent,8:8:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.644+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.792+09:00,Jaehwa,KeyEvent,111:79:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:42.946+09:00,Jaehwa,KeyEvent,114:82:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:43.121+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:43.247+09:00,Jaehwa,KeyEvent,100:68:0,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:43.653+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:44.667+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:45.678+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/main.java,,1,1,Default task
2021-09-02T17:28:46.766+09:00,Jaehwa,IdeState,Active,javaproject,Popup,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,1,Default task
2021-09-02T17:28:47.782+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,2,0,Default task
2021-09-02T17:28:48.794+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,0,25,Default task
2021-09-02T17:28:49.523+09:00,Jaehwa,Action,EditorEnter,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,0,25,Default task
2021-09-02T17:28:49.639+09:00,Jaehwa,KeyEvent,10:10:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,4,Default task
2021-09-02T17:28:49.805+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,4,Default task
2021-09-02T17:28:50.726+09:00,Jaehwa,KeyEvent,112:80:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,4,Default task
2021-09-02T17:28:50.808+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,5,Default task
2021-09-02T17:28:51.110+09:00,Jaehwa,KeyEvent,117:85:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,5,Default task
2021-09-02T17:28:51.284+09:00,Jaehwa,KeyEvent,98:66:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,6,Default task
2021-09-02T17:28:51.510+09:00,Jaehwa,KeyEvent,108:76:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,7,Default task
2021-09-02T17:28:51.699+09:00,Jaehwa,KeyEvent,105:73:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,8,Default task
2021-09-02T17:28:51.789+09:00,Jaehwa,KeyEvent,99:67:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,9,Default task
2021-09-02T17:28:51.812+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,10,Default task
2021-09-02T17:28:52.001+09:00,Jaehwa,KeyEvent,32:32:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,10,Default task
2021-09-02T17:28:52.814+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,11,Default task
2021-09-02T17:28:53.370+09:00,Jaehwa,KeyEvent,115:83:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,11,Default task
2021-09-02T17:28:53.574+09:00,Jaehwa,KeyEvent,116:84:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,12,Default task
2021-09-02T17:28:53.689+09:00,Jaehwa,KeyEvent,115:83:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,13,Default task
2021-09-02T17:28:53.827+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,14,Default task
2021-09-02T17:28:54.534+09:00,Jaehwa,Action,EditorBackSpace,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,14,Default task
2021-09-02T17:28:54.540+09:00,Jaehwa,KeyEvent,8:8:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,13,Default task
2021-09-02T17:28:54.618+09:00,Jaehwa,KeyEvent,97:65:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,13,Default task
2021-09-02T17:28:54.722+09:00,Jaehwa,KeyEvent,116:84:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,14,Default task
2021-09-02T17:28:54.837+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,15,Default task
2021-09-02T17:28:55.032+09:00,Jaehwa,KeyEvent,105:73:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,15,Default task
2021-09-02T17:28:55.572+09:00,Jaehwa,KeyEvent,99:67:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,16,Default task
2021-09-02T17:28:55.797+09:00,Jaehwa,KeyEvent,32:32:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,17,Default task
2021-09-02T17:28:55.841+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,18,Default task
2021-09-02T17:28:56.855+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,18,Default task
2021-09-02T17:28:57.179+09:00,Jaehwa,KeyEvent,118:86:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,18,Default task
2021-09-02T17:28:57.321+09:00,Jaehwa,KeyEvent,111:79:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,19,Default task
2021-09-02T17:28:57.497+09:00,Jaehwa,KeyEvent,105:73:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,20,Default task
2021-09-02T17:28:57.603+09:00,Jaehwa,KeyEvent,100:68:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,21,Default task
2021-09-02T17:28:57.870+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,22,Default task
2021-09-02T17:28:58.043+09:00,Jaehwa,KeyEvent,32:32:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,22,Default task
2021-09-02T17:28:58.553+09:00,Jaehwa,KeyEvent,109:77:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,23,Default task
2021-09-02T17:28:58.662+09:00,Jaehwa,KeyEvent,97:65:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,24,Default task
2021-09-02T17:28:58.811+09:00,Jaehwa,KeyEvent,105:73:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,25,Default task
2021-09-02T17:28:58.877+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,26,Default task
2021-09-02T17:28:59.071+09:00,Jaehwa,KeyEvent,110:78:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,26,Default task
2021-09-02T17:28:59.623+09:00,Jaehwa,KeyEvent,65535:16:1,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,27,Default task
2021-09-02T17:28:59.888+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,27,Default task
2021-09-02T17:28:59.968+09:00,Jaehwa,KeyEvent,40:57:1,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,,1,27,Default task
2021-09-02T17:29:00.381+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,28,Default task
2021-09-02T17:29:00.505+09:00,Jaehwa,KeyEvent,83:83:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,28,Default task
2021-09-02T17:29:00.602+09:00,Jaehwa,KeyEvent,65535:20:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,29,Default task
2021-09-02T17:29:00.902+09:00,Jaehwa,IdeState,Active,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,29,Default task
2021-09-02T17:29:00.923+09:00,Jaehwa,KeyEvent,116:84:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,29,Default task
2021-09-02T17:29:01.130+09:00,Jaehwa,KeyEvent,114:82:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,30,Default task
2021-09-02T17:29:01.280+09:00,Jaehwa,KeyEvent,105:73:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,31,Default task
2021-09-02T17:29:01.498+09:00,Jaehwa,KeyEvent,110:78:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,32,Default task
2021-09-02T17:29:01.581+09:00,Jaehwa,KeyEvent,103:71:0,javaproject,Editor,C:/Users/Jaehwa/IdeaProjects/javaproject/src/HelloWorld.java,HelloWorld::main,1,33,Default task
